site_id,province,latitude,longitude
ST-9988,Metro Manila,14.56101,121.04642
ST-4205,Nueva Ecija,15.308935,120.963445
ST-3467,Nueva Ecija,15.4352,121.0784
ST-4476,Laguna,14.267131,121.104433
ST-4267,Bukidnon,7.482367,124.942408
ST-9994,Metro Manila,14.63843,121.03094
ST-3955,Bulacan,14.76486,120.9939
ST-1862,Misamis Oriental,8.45438,124.62297
ST-0237,Metro Manila,14.5853,121.0611
ST-9986,Cebu,10.32118,123.92306
ST-4037,Rizal,14.54463,121.222512
ST-1792,Metro Manila,14.60282,120.98535
ST-4663,Sultan Kudarat,6.627971,124.598504
ST-0471,Metro Manila,14.70795,120.9921
ST-3036,Capiz,11.5637,122.7492
ST-4791,Bulacan,14.87966312,120.8842711
ST-2161,Misamis Oriental,8.4791,124.6376
ST-4711,Metro Manila,14.66073879,121.0584219
ST-1009,Metro Manila,14.3733,121.0483
ST-3687,ILOILO,11.0731,122.6575
ST-4692,Cavite,14.398581,120.993715
ST-4714,Antique,10.793885,121.990638
ST-2029,Metro Manila,14.4569,121.0077
ST-1151,Metro Manila,14.56439,120.99014
ST-4294,Pampanga,15.158223,120.630305
ST-3166,Bohol,9.6378,124.0301
ST-4748,Cavite,14.35703,120.8588
ST-4817,La Union,16.615895,120.321284
ST-0024,Metro Manila,14.5787,120.9954
ST-0935,Cebu,10.3178,123.90241
ST-4195,Cebu,10.30716,124.0098
ST-4063,Nueva Ecija,15.492145,120.983051
ST-4418,Zambales,14.869641,120.235289
ST-4147,Metro Manila,14.698857,120.958154
ST-4724,Davao Oriental,6.653944,126.071994
ST-2308,Metro Manila,14.72567,121.02549
ST-4904,Metro Manila,14.50792549,120.9899252
ST-2875,Negros Oriental,10.3869,123.2195
ST-4127,Leyte,11.066095,124.903571
ST-4056,Metro Manila,14.770934,121.0762
ST-4707,Pampanga,15.031177,120.674946
ST-4055,Metro Manila,14.65495,120.9636
ST-3004,Metro Manila,14.6206486,121.0502
ST-4764,South Cotabato,6.507106,124.836236
ST-4797,Southern Leyte,10.394193,125.200817
ST-2670,Cebu,10.3564,123.9502
ST-3167,Negros Occidental,10.2703,123.0735
ST-4353,Oriental Mindoro,12.331945,121.342496
ST-4582,,0,0
ST-3008,Oriental Mindoro,13.40854,121.17823
ST-1286,Negros Occidental,10.60044,122.91909
ST-4446,Laguna,14.43308,121.0129
ST-4088,Zambales,14.851581,120.288781
ST-4937,,0,0
ST-4501,Ilo-Ilo,10.9355,122.582162
ST-4987,,0,0
ST-4839,Nueva Ecija,15.626348,121.146918
ST-5385,,0,0
ST-4485,Metro Manila,14.61844,120.989
ST-3645,Metro Manila,14.647249,121.112613
ST-4380,Misamis Oriental,8.43384,124.6184
ST-4024,Bukidnon,7.568667,124.9875
ST-4587,Sorsogon,0,0
ST-5277,,0,0
ST-4453,Nueva Ecija,15.370544,120.979553
ST-2606,Bulacan,14.88599,120.85913
ST-3508,Metro Manila,14.625781,120.987517
ST-1242,Rizal,14.5264,121.1531
ST-4612,Laguna,14.169399,121.137465
ST-4615,Zamboanga del Sur,8.12488,123.43556
ST-4569,Metro Manila,14.52206585,121.0106334
ST-4662,Pampanga,15.049073,120.529662
ST-4578,Pampanga,15.01898,120.8575
ST-4687,Cavite,14.40573535,120.9271
ST-4562,Metro Manila,14.57777,121.077
ST-4586,Bulacan,14.79568,121.027
ST-5072,,0,0
ST-5092,,0,0
ST-4671,Pampanga,15.17008,120.7929
ST-5294,,0,0
ST-5327,,0,0
ST-4280,Batangas,13.9028,121.1466
ST-1733,Bulacan,14.8514,120.9781
ST-2808,Metro Manila,14.6981,121.0837
ST-2583,Aklan,11.6858,122.3799
ST-4290,Pampanga,14.97936,120.5305
ST-0702,Camarines Sur,13.6246,123.1843
ST-3172,Metro Manila,14.6082,120.9789
ST-4488,Occidental Mindoro,12.35578,121.0714
ST-2722,South Cotabato,6.1177,125.14564
ST-2806,Metro Manila,14.73562,121.06933
ST-3119,Isabela,16.9351,121.7746
ST-3218,Aklan,11.7043,122.3298
ST-4027,Davao Del Norte,7.422695,125.789434
ST-3619,Nueva Ecija,15.2323,120.8424
ST-3100,Nueva Ecija,15.9521,120.9776
ST-2012,Iloilo,11.12296,122.53895
ST-2766,Antique,11.04497,122.0649
ST-4908,Batangas,13.7577509,121.0439728
ST-3710,Benguet,16.452846,120.574831
ST-4750,Oriental Mindoro,13.357901,121.096175
ST-1487,Metro Manila,14.53788,121.00597
ST-2222,Cebu,10.2915,123.87998
ST-4721,Pampanga,14.921109,120.479178
ST-1601,Metro Manila,14.7513,121.0385
ST-4539,Surigao del Sur,8.631834,126.094695
ST-1276,Albay,13.1915,123.6001
ST-1093,Laguna,14.22801,121.32837
ST-4327,Metro Manila,14.62696,120.9703
ST-5022,,0,0
ST-3083,Benguet,16.3816,120.5939
ST-4894,Isabela,16.559756,121.700779
ST-1311,Metro Manila,14.54863,121.0476
ST-4592,North Cotabato,7.023462,125.08696
ST-0551,Metro Manila,14.53523,121.05245
ST-4444,Cebu,10.32630547,123.8822871
ST-4846,Cebu,11.77222,125.02234
ST-3276,Metro Manila,14.548746,121.054843
ST-4786,Zamboanga del Sur,8.586321,123.344285
ST-2440,Capiz,11.52158,122.6933
ST-4942,Ilocos Norte,17.95132078,120.4912115
ST-1063,Nueva Ecija,15.77841,120.66514
ST-4798,Pangasinan,15.904107,120.725585
ST-4918,Cebu,11.76312,124.94965
ST-3310,Cagayan,17.6439,121.7593
ST-4021,Lanao del Norte,8.230749,124.249854
ST-3447,Batangas,13.7715,121.0506
ST-4699,Bulacan,15.072614,120.96316
ST-4191,Bulacan,14.79147,121.01
ST-0045,Metro Manila,14.629,120.97409
ST-1660,Metro Manila,14.5807,121.0526
ST-4804,Bukidnon,8.500042,124.622892
ST-4735,Davao Del Norte,7.29662,125.674591
ST-1046,Metro Manila,14.58058,121.0549
ST-4806,Pangasinan,15.919749,120.420379
ST-2685,Metro Manila,14.65782,121.0109
ST-4876,Metro Manila,14.56582,120.98658
ST-0556,Batangas,13.75386,121.0701
ST-2713,South Cotabato,6.2185,125.06134
ST-4047,Nueva Ecija,15.733559,120.635189
ST-4700,Cebu,9.651141441,123.3248586
ST-4530,Bulacan,14.861131,120.927921
ST-3312,Nueva Vizcaya,16.5221,121.1928
ST-4815,Metro Manila,14.527168,120.987811
ST-1228,Zambales,14.8507,120.2632
ST-2006,Misamis Oriental,8.4753,124.65424
ST-3434,La Union,16.6038,120.3082
ST-4739,Bataan,14.616122,120.563931
ST-4630,Albay,13.120953,123.702337
ST-4314,Cavite,14.29671,121.0177
ST-0849,Pampanga,14.9881,120.7479
ST-0914,Camarines Sur,13.4067,123.37318
ST-4881,Rizal,14.575365,121.192729
ST-4741,Cebu,10.24086805,123.8400324
ST-4025,Bohol,9.65446,123.870943
ST-4708,Pangasinan,16.02159866,120.4589977
ST-4860,Nueva Vizcaya,16.480749,121.148855
ST-3781,Pampanga,14.986768,120.508686
ST-4856,CAMARINES SUR,0,0
ST-3041,Bulacan,14.9694,120.9129
ST-4649,Laguna,14.00479533,121.3356153
ST-4901,Cebu,10.36016,123.98034
ST-4183,Bulacan,14.75302,120.9632
ST-3670,Nueva Ecija,15.340673,120.915206
ST-4956,,0,0
ST-4795,Pangasinan,16.051323,120.379153
ST-2978,Nueva Vizcaya,16.4843,121.1518
ST-4842,Ilocos Sur,17.57371624,120.3833156
ST-3605,ILOILO,10.743347,122.539976
ST-0524,Metro Manila,14.6033,120.9885
ST-1888,Metro Manila,14.65252,120.99599
ST-4645,Davao de Oro,7.130855,125.895037
ST-4479,Batangas,0,0
ST-3299,Metro Manila,14.5887,121.1015
ST-4579,Misamis Oriental,8.535552,124.562668
ST-4271,Metro Manila,14.95801,120.962769
ST-3408,Cebu,10.3309,123.9079
ST-4850,Bulacan,14.90939,120.82838
ST-4605,Negros oriental,9.924026131,123.1720967
ST-4348,Cebu,14.75104661,121.0104551
ST-1652,Cebu,10.29125,123.89066
ST-4424,Bulacan,14.812641,120.884479
ST-3213,Cavite,14.3178,120.8806
ST-4672,Davao Oriental,6.960088,126.220157
ST-4969,,0,0
ST-4986,,0,0
ST-3414,Nueva Ecija,15.3129,120.9509
ST-5113,,0,0
ST-4833,,0,0
ST-4521,,0,0
ST-4819,,0,0
ST-4751,Batangas,13.82932,121.15803
ST-5026,,0,0
ST-4779,Davao Del Norte,7.299172,125.708884
ST-5004,,0,0
ST-3056,Rizal,14.7414,121.1614
ST-4416,Cebu,10.323334,123.890709
ST-3676,Metro Manila,14.58649,121.046894
ST-5218,,0,0
ST-5248,,0,0
ST-4896,,0,0
ST-4979,,0,0
ST-5024,,0,0
ST-0422,La Union,16.61693,120.31533
ST-1084,Pampanga,15.0086,120.7109
ST-1262,Metro Manila,14.57117,121.07112
ST-1010,Zambales,15.5389,119.95
ST-4241,Metro Manila,14.529288,120.992319
ST-4701,North Cotabato,7.2065258,124.7957152
ST-2010,Davao Del Sur,7.0266,125.5054
ST-1017,Metro Manila,14.6274,121.06337
ST-4868,Camarines Sur,13.406099,123.4052684
ST-4439,Pampanga,15.02576,120.83
ST-0722,Metro Manila,14.61904,121.0571
ST-4966,,0,0
ST-1092,Laguna,14.2462,121.1296
ST-2268,Metro Manila,14.73963,121.04688
ST-3015,Metro Manila,14.4615,120.9946
ST-2045,Batangas,13.7665,121.0651
ST-5424,,0,0
ST-4310,Tarlac,15.322438,120.588478
ST-4374,Tarlac,15.855901,120.603714
ST-5202,Metro Manila,0,0
ST-2667,Cebu,10.33827,123.90493
ST-3292,Cavite,14.4082,120.9776
ST-5079,,0,0
ST-4878,IloIlo City,0,0
ST-4379,Quezon,13.944394,121.629042
ST-2921,Metro Manila,14.4717,120.9987
ST-3254,Davao Del Sur,7.075,125.5972
ST-4890,,0,0
ST-5317,,0,0
ST-4505,Pangasinan,15.66633,120.5804
ST-0168,Metro Manila,14.58095,120.9799
ST-3296,South Cotabato,6.2162,124.8245
ST-1860,Metro Manila,14.5237,121.05561
ST-5077,Metro Manila,14.60777,120.98375
ST-4634,North Cotabato,7.108958,124.818784
ST-1966,Cavite,14.11479,120.96139
ST-4726,Zambales,14.859491,120.29253
ST-3708,Leyte,11.185957,124.915453
ST-4378,Batangas,14.023327,121.196602
ST-4756,Metro Manila,14.628455,120.983477
ST-5140,,0,0
ST-4114,Misamis Occidental,8.051964,123.6142
ST-3726,,0,0
ST-4886,Cagayan,0,0
ST-4325,Metro Manila,14.721774,120.964646
ST-2137,Davao Del Sur,6.7498,125.3511
ST-5020,,0,0
ST-4761,Misamis Oriental,9.003798,124.845053
ST-1012,Laguna,14.2928,121.09963
ST-5121,,0,0
ST-5249,La Union,0,0
ST-4972,Pampanga,14.9427361,120.5106514
ST-5097,Laguna,14.063052,121.327284
ST-4976,Cagayan,0,0
ST-4635,Pangasinan,16.017023,120.515528
ST-4683,,0,0
ST-0681,Metro Manila,14.5737,120.98111
ST-5019,Leyte,0,0
ST-4916,Bukidnon,0,0
ST-5064,Batangas,14.077245,121.107556
ST-4926,Cebu,10.30481,123.88684
ST-4933,Cebu,0,0
ST-4737,CAVITE,0,0
ST-2357,Batangas,13.76049,121.0739
ST-4621,Bohol,0,0
ST-5014,Davao del Sur,7.049421,125.547617
ST-4853,Quezon,13.9585,122.01148
ST-4970,,0,0
ST-3055,Iloilo,10.6913,122.4691
ST-5147,Metro Manila,14.61609,120.99863
ST-4936,,0,0
ST-4944,,0,0
ST-3580,Metro Manila,14.5799,121.0312
ST-1407,Laguna,14.2351,121.1578
ST-1659,Bulacan,14.8426,121.0785
ST-2177,Sorsogon,12.97013,124.00295
ST-5111,North Cotabato,7.385523,124.553396
ST-3022,Metro Manila,14.6184,121.0015
ST-5053,Negros Occidental,0,0
ST-5038,Amtique,0,0
ST-1545,Cavite,14.09936,120.94294
ST-5045,Davao Oriental,6.929054284,126.2794645
ST-3306,Rizal,14.5676,121.1301
ST-4746,Metro Manila,14.65660028,121.0535903
ST-2614,Cebu,10.2392,123.824
ST-1808,Negros Occidental,10.7221,122.9628
ST-2302,Cebu,10.314,123.9134
ST-4023,Lanao Del Norte,8.189271,124.085721
ST-4723,Davao del Norte,7.443647,125.775125
ST-2615,Metro Manila,14.5736,121.0542
ST-1102,Metro Manila,14.6687,120.9473
ST-4146,Metro Manila,14.69599,121.0131
ST-3776,Metro Manila,14.675944,121.004086
ST-3388,Davao Oriental,7.7892,126.451
ST-4139,Pampanga,15.163726,120.604688
ST-4712,Metro Manila,14.61793664,121.056986
ST-4245,Misamis Oriental,8.484164429,124.6502627
ST-3157,Isabela,16.6743,121.4665
ST-4938,Pampanga,0,0
ST-2826,Metro Manila,14.53958,120.9813
ST-4014,Metro Manila,14.662309,121.048085
ST-4606,Quezon Province,13.97082992,121.6804726
ST-4470,Occidental Mindoro,13.217806,120.602759
ST-4361,Nueva Ecija,15.47769,120.8541
ST-4412,Batangas,14.10573,121.1434
ST-2241,Bulacan,14.96306,120.89748
ST-3261,Metro Manila,14.619501,121.047994
ST-1879,Metro Manila,14.4807,121.0449
ST-3161,Rizal,14.7522,121.1405
ST-4810,Bataan,14.434562,120.480414
ST-2536,Antique,11.4266,122.0561
ST-4499,Pampanga,15.06173,120.81
ST-5047,Cebu,0,0
ST-5067,,0,0
ST-4920,,0,0
ST-0162,Pampanga,15.02904,120.69268
ST-4456,Leyte,10.262215,125.17324
ST-2431,Metro Manila,14.60949,121.0486
ST-4643,Cavite,14.255392,120.974312
ST-5199,,0,0
ST-5137,,0,0
ST-1616,Laguna,14.3641,121.4837
ST-4257,Oriental Mindoro,10.384371,124.981782
ST-5391,,0,0
ST-4397,,0,0
ST-4429,Misamis Occidental,8.62016,123.709994
ST-2669,Davao Del Norte,7.4604,125.7848
ST-5194,,0,0
ST-0850,Metro Manila,14.52709,120.994
ST-5390,,0,0
ST-3010,Oriental Mindoro,13.4127,121.1787
ST-3789,Ilocos Norte,18.5372,120.765842
ST-4704,,0,0
ST-5178,,0,0
ST-4915,,0,0
ST-5239,,0,0
ST-4031,Laguna,14.31281,121.11231
ST-3883,Nueva Vizcaya,16.65993,121.368133
ST-0759,Pampanga,15.17741,120.51928
ST-0748,Benguet,16.39878,120.60899
ST-5192,,0,0
ST-1206,Metro Manila,14.656,120.9913
ST-2619,Lanao Del Norte,8.2283,124.2369
ST-2063,Misamis Oriental,8.4795,124.6725
ST-3176,Agusan Del Norte,8.9425,125.5371
ST-1035,Laguna,14.20777,121.09941
ST-1595,Cavite,14.45165,120.9693
ST-0165,Metro Manila,14.62463,121.04847
ST-0440,Metro Manila,14.5605,121.056
ST-2266,Cavite,14.27317,120.99474
ST-3179,Lanao Del Norte,8.2179,124.2411
ST-1626,Cebu,10.2928,123.8943
ST-3342,Laguna,14.2115,121.1616
ST-0781,Rizal,14.6239,121.11846
ST-4947,Pampanga,0,0
ST-0459,Cavite,14.3025,120.95417
ST-1100,Metro Manila,14.546,121.0135
ST-1062,Tarlac,15.60631,120.59817
ST-1002,Rizal,14.58303,121.169
ST-2511,Misamis Oriental,8.46665,124.6441
ST-5235,,0,0
ST-5166,,0,0
ST-5141,,0,0
ST-4051,Metro Manila,14.646296,121.052691
ST-0614,Metro Manila,14.6559,121.0239
ST-5027,,0,0
ST-1014,Cebu,10.29406,123.8817
ST-4283,Metro Manila,14.4071647,121.0499216
ST-5058,,0,0
ST-0839,Tarlac,15.4582,120.5995
ST-1376,Iloilo,10.69931,122.5522
ST-1098,Bulacan,14.92722,121.02927
ST-0091,Laguna,14.3667,121.05144
ST-0630,Metro Manila,14.58009,120.9805
ST-5219,,0,0
ST-9962,,0,0
ST-5336,,0,0
ST-5253,,0,0
ST-0857,Laguna,14.2808,121.1206
ST-1750,Negros Oriental,9.3045,123.30769
ST-5008,,0,0
ST-0594,Metro Manila,14.5753,120.98869
ST-0121,Metro Manila,14.47316,120.97661
ST-1495,Laguna,14.32121,121.09711
ST-1216,Negros Occidental,10.68001,122.96109
ST-0311,Metro Manila,14.5599,121.01967
ST-4636,Rizal,14.760771,121.154594
ST-1434,Metro Manila,14.67292,121.0618
ST-4999,,0,0
ST-2927,Pampanga,15.1663,120.5872
ST-4172,Misamis Occidental,8.560596,123.644685
ST-4788,Benguet,16.391858,120.590764
ST-4491,Nueva Ecija,15.68273,121.0709
ST-4965,,0,0
ST-2369,Metro Manila,14.4265,120.9953
ST-1368,Iloilo,10.71407,122.5528
ST-5062,,0,0
ST-5030,,0,0
ST-4880,South Cotabato,6.14963,125.17196
ST-4575,,14.313557,121.116374
ST-5163,,0,0
ST-4826,,0,0
ST-4981,Laguna,0,0
ST-1704,Metro Manila,14.51725,120.9975
ST-1452,Metro Manila,14.69167,121.0322
ST-3095,Metro Manila,14.6366,121.0359
ST-4568,Nueva Ecija,15.344359,120.956508
ST-2982,Iloilo,11.1705,123.019
ST-0738,Rizal,14.62937,121.12179
ST-5355,,0,0
ST-1796,Cebu,10.30987,123.9919
ST-1928,Bulacan,14.728,120.96146
ST-2695,Pangasinan,16.15703,119.97967
ST-4462,Cebu,10.34243382,123.9335341
ST-3552,Nueva Ecija,15.7909,120.9923
ST-4717,Laguna,14.18593858,121.5092358
ST-4143,Metro Manila,14.70126,120.967901
ST-5416,,0,0
ST-3694,Cavite,14.407904,120.990535
ST-1141,Zambales,14.8492,120.32574
ST-2217,Metro Manila,14.57738,120.9812
ST-4753,Quezon,13.35133,122.517643
ST-4474,Batangas,13.838708,121.185847
ST-0072,Laguna,14.20554,121.15585
ST-5224,,0,0
ST-5374,,0,0
ST-5287,,0,0
ST-5290,,0,0
ST-5346,,0,0
ST-1060,Cebu,10.33514,123.93402
ST-4844,Cagayan,17.613478,121.716779
ST-4354,Batangas,13.995538,121.167755
ST-3079,Surigao Del Sur,8.2128,126.317
ST-4997,,0,0
ST-4973,Zamboanga Del Norte,8.518438,123.232302
ST-4398,,0,0
ST-1646,Metro Manila,14.54073,121.0005
ST-1107,Rizal,14.6105,121.10375
ST-1874,Zambales,14.81561,120.2828
ST-4830,,0,0
ST-4120,Surigao del Sur,10.384371,124.981777
ST-4106,Agusan del Sur,7.985291,125.470803
ST-2538,Davao Oriental,6.951,126.2199
ST-3089,Agusan Del Norte,8.9573,125.5823
ST-2823,Davao Del Sur,6.73864,125.36595
ST-4930,,0,0
ST-1460,Cebu,10.10917,123.64659
ST-0456,Quezon,13.9643,121.5288
ST-2433,Iloilo,10.72058,122.56553
ST-5102,,0,0
ST-1226,Batangas,14.0926,121.0206
ST-1504,Batangas,13.984,121.1682
ST-5056,,0,0
ST-5184,,0,0
ST-5083,,0,0
ST-4872,,0,0
ST-5084,,0,0
ST-5129,,0,0
ST-5307,,0,0
ST-5179,,0,0
ST-5276,,0,0
ST-4081,Quezon Province,14.538632,121.012581
ST-1582,Iloilo,10.71647,122.537
ST-0754,Benguet,16.41937,120.62687
ST-0831,Benguet,16.40097,120.59184
ST-0587,Metro Manila,14.55535,121.01375
ST-0397,Laguna,14.2494,121.0628
ST-2621,Nueva Ecija,15.80685,121.1435
ST-0721,Rizal,14.6955,121.1183
ST-5404,,0,0
ST-5275,,0,0
ST-5300,,0,0
ST-4536,,0,0
ST-2665,Bulacan,14.83386,120.73334
ST-2630,Davao Oriental,6.95104,126.2166
ST-5251,,0,0
ST-5273,,0,0
ST-4909,Batangas,14.095068,121.165953
ST-5328,,0,0
ST-2707,Metro Manila,14.59099,121.03327
ST-0826,Quezon,13.9461,121.6315
ST-1516,Quezon,13.94008,121.6145
ST-4681,Quezon,13.903751,122.449241
ST-4133,Cavite,14.10305,120.9315
ST-5291,,0,0
ST-5351,,0,0
ST-2926,Metro Manila,14.4281,121.0224
ST-3155,Surigao Del Sur,9.0793,126.1982
ST-5123,,0,0
ST-4173,Batangas,13.867799,121.0216
